"Easy achievements and letters, the same story ... ",1,0
────────────────██▌─███████▌───────────────────── ────███─██████████▌──── ──────────────▐─█████████ ██████▌──── ────────────▐█████████████████▌─── ── ───────────▐██████████████████▌── ────────────▐ ████████████████████──────────────────█████████░░░██ ███████── ─────────────██████░░░▓░░░░▓░░░░███── ──── ───────▐█████░░░▓░░░░░░░░░░░██── ────────────▐███ ░░░█████░░░░███░█▌── ────────────█████░█░░░░░░█▓░░ ░░█▌─── ─────────────────█████░░░░░░░░░░░░░░░▌─── ────── ──────█░███░░░░█░░░░░▐▀▌░░▌─── ───────▄▄▄░░░░░░░░ ░░░█░░░░░▐▄▌░▓▌─── ──────▐█░░░█─█░█░░░▖░░░░░░▖░░░▖ ░▌─── ─────▐█░░░░█─▐▄▌▓░░░░░░░░░░░░░▓░░░░─░─░─░─░─░─░─ ░░░█───▐▓░░░▐▄▄▄▄▄▄▄▄░░░█──── ─────▐█░░░▌─░░░░▌─░░░▌── ▐────▌░░░█▌──── ──▄▄▄▄███░░██────▐▓░░░▀▀▀▀▀░░▌░░▄███░░██ ─── ─▐██░░████░░█▄▄────██▓░░░░░░░░█▌───── ▐██▓▓▓▓▓▓▓▓ ░░░▓█▌─█████░░░░░▓██────── ▐█▓░░░░░░▓░░░█▓▓▓░█▓▓░░░▓██─────── ██████─────── ▐█▓▓▓▓▓▓▓▓▓░░░█▓█▄▄█████▓▓██─────── ─ ▐█▓░░░░░▓▓░░░░░░░▓▓▓████▓░███───────ⓖ█▖▓▓ⓖⓖⓖⓖⓖ █░░▓█▓▄██████░░███▄────── ─▐█░░░░░▓▓░██▀▀▀▀▖██████ ▄░███▓▌──── ──▀▀▀▀▀▀▀▀▀▀ ──────█████░░▄░░███▓▌──── ───────────────▐█████░░ ▄░░██▓░▓▌─── ────────────────▐█████░░▄░░███░▓▌─── ─ ──────────────▐██████░░▄░░███░░▓▌── ─░░─────────── ─▐███████░░▄░░███▓░▓▌── ░░░░───────────▐██████░░░▄ ░░░███░▓▌─ ░──░─────────────▐███████████▌░░▓▌─ ░── ░──────────────█████████████▌▓░░▓▌ ░──░─────────── ─▐██████████████░▓░▓▌ ░──░──────────────████████████ ███▓░▓▌─ ░──░──────────────▓███████████▌░▓▌── ░──░─ ───────────────█▓█▌──█▓█▌────── ░──░────────────── ──█▓█▌──█▓█▌─────── ░──░────────────────█▓█▌──█▓█▌─ ────── ░──░───────────█──██▓█▌─█▓▓█████▓▌── ░──░─── ────█████████▓█▌─██▓▓███████▌─ ░──░──────█████████▓ ▓▓█▌─████████───█ ░░░░─────██───██████▓██▌──███████ ████ ─░░─────██████████████▌────────────────█ ██████████ ,1,0
March ,1,0
yes... better than any CoD search & destroy mode and csgo.. ,1,0
"this is an open world game there are no rules you can do what ever you want. but keep in mind this is early access there's not as many things as you think. and there are glitches and bugs they will be fixed, im just trying to say that this is a really good game you will really enjoy plaaying it if you like open world crafting game so i recommend this because im that type off player goodluck goodnight ",1,1
"Life is Strange 2 not as good as Life Is Strange but still a good competitor, compared to the first season this one is more focused on dialogues and characters than on actions and quick time events.   This game puts you in the position of an alpha wolf, you have to take care of your little brother which got something a little bit special. You two are going through a lot just to get to Puerto Lobos - Mexico, at your dad's childhood home. You'll gonna meet a lot of strangers most of them will become friends, you'll do things that a normal person wouldn't do and you will do whatever it costs to keep your little brother with you. Graphics 8/10 Story 9/10 Soundtrack 10/10 Gameplay 8/10 Overall 9/10 Worth buying on a sale ",1,0
aue ,1,0
Crashes every 5 minutes ,1,0
I paid this less then  steam 1 € else where ,1,0
"Very good some key elements from the original doom also some elements from quake 2 with the quad damage what can us e with your weapon array. within short time to wipe out the demons and other monster before the time is up. They have move with story very close to the original. The only thing what i like is that can nou upgrade your weapons also your battle suite to progress to the  levels up. The ID software and Bethesda done excellent job with this doom version. I hope they will make another doom with this kind of quality, Best Wishes ",1,0
"I suppose im over due writing a review of this. I dirst played warframe back when there was a lot less too it and didnt find much appeal as the asthetics of the warframes wasnt to my tastes but hey some time later I gave it another go. Although essentially all the game is, is a grind on 4-5 different game modes, it has continued to suprise me with detail in mechanics and all the small things. It is a strong medium-fast past space/planetary shooter/hack and slash with a large focus on crafting what you need. If this game had more law behind it something that drives you to find out more of what happened here and what happened there it would easily make this game more of a current favorite then it already is. I recommend this game to people who enjoy third person games and playing with friends, if you are not one for the grind sadly this game may not be for you. ",1,0
FUCK GAME FUCK FUCK FUCK GAME FUCK ,1,0
"It feels like you were locked in a room with 9 downs, and then it turns out that there are 10 downs ",1,0
Good ,1,0
really nice to play with friends ,1,0
"You love Beat? You should try this, really fun. ",1,0
Rape game where you are raped and raped ,1,0
good game :D ,1,0
A timeless classic from the awesome game devs at Valve. ,1,0
"An FPS game that's still fun to casually play to this day.  Lots of cosmetics, play styles, and game modes to choose from.  A simple enough game to play on its own, with lots of interesting mechanics you can utilize for more creative matches. ",1,0
"Ahhhh if you read my last review for Pink Hour you know how excited I was to play this one. And well.... it did deliver once again and put a smile on my face the whole time through!. The events take place after Pink Hour where you are warped into what seems a lab as you talk to your ""boss"", then you are sent to heaven where the main game takes place. I really won't say much else as the game is short so it would be pretty much spoilers but I will say this one has 2 levels and a umbrella upgrade which was a nice touch (the umbrella would let you hover after you jump letting you skip from place to place). All in all this was another joyride of happiness and I still highly suggest you play both of the games! I hope KeroBlaster is just as good. (oh and it's confirmed that the main character is a girl potato.) Pros:  - 2 levels  - Still has hardmode after you finish the main game, which means replay value - Free  - Controlling miss potato feels solid for the most part! - Funny and cute story. Cons:  Even though there really isn't cons to the game I will just list a couple things that felt weird while playing. - I didn't address this during the first game's review, but when you start shooting you are stuck into that position. So if you are shooting straight you are stuck to shooting straight and can't shoot anywhere else unless you stop completely and aim in the other direction and start shooting agian. It doesn't bug me much but it can for sure get a little annoying. - Even though the umbrella was a pretty nice touch it didn't really seem useful for most of the second level except a few parts, and for just the story itself. Also sometimes if you jump from block to block to fast you will most likely trigger the umbrella which can as well get a little annoying. Really nothing game breaking just a couple things to talk about since the game doesn't really have any cons lol  Thank you to the team who created this little fun game and I hope you keep making them ! ",1,0
"You can start by saying that I have never played a game of this genre. All Ubisoft games passed me, except for Assassin's Creed (1-4) and FarCry 2, which for some unknown reason I really liked. So the newcomers of this genre will love the game (although the price is a little overpriced). Even before the OBT (or rather, on the day it started) I bought the Deluxe Edition in the hope that the game will not disappoint me. And personally, I almost did not disappoint. Let's start discussing the pros and cons. 1. The plot. Many people complain about the plot, they say, it's not there at all or it's just for show. What could be the plot in a game in which only one specific operation in the country was given, or rather, the destruction of the drug cartel. Yes, it would be possible to twist a good plot using certain series or films. But, given that we play as operatives and perform 1 operation, he is not really needed. 2. Graphics Again, someone will start whining that the graph has not improved in any way, and so on. etc. Let's take into account that for many of them the game barely pulls even at low settings. On my 1060 I squeezed 60 fps very high and ultra and was quite satisfied, there are no such special moments to which you can find fault with much. And I'm not particularly picky about the graphics, because all the time that I can remember myself, I played on an old dinosaur, which CS: GO barely pulled out at the lowest settings and in low resolution. 3. Gameplay. At first it is very interesting, but after about 15 hours it can be quite boring, because most of the tasks boil down to one thing: ""Go there, interrupt everyone, take the documents - go away"" Koop did not appreciate, because most of the games I play solo. I was very pleased with the extensive customization of weapons, as well as the arsenal itself, which allows you to kill dumb NPCs with whatever we like. 4. Physics. Physics cannot be justified in any way. Machines behave goddamn it, shooting is also mediocre. In 4 years, such a large company could have done better. 5. Open world. He is beautiful, interesting to explore (relatively), he is, I would say, a masterpiece, if not for one ""but"". It is empty. There is nothing that can lure or compel people to explore this world. Except for some nice screenshots. 6. Optimization. At the OBT stage, it still lags a little, occasionally the FPS drops to 0 for a few seconds, but in general the game does not interfere. 7. Bugs. There are a lot of bugs, interesting bugs, from simple graphical (flickering shadows, light objects, etc.) to the funniest (civilian cars in the middle of the road take off into the stratosphere and the like) But where have we seen a game without bugs at Ubisoft? True, with very few exceptions, nowhere. Perhaps they will finish everything. Total: a very interesting project, a little overpriced, has many bugs and not very good optimization. An interesting solo process and, most likely, a very fun co-op. A mix of FarCry, Just Cause and .. Division? Perhaps (and most likely) I did not touch on many positive and negative aspects due to my laziness, not a very good memory, or simply forgot. I will rate it 7/10, considering that the game will develop. Thanks for reading and good luck, patience and good friends to destroy the cartel. ",1,0
"A very fun game, great! I don't know when the shipwreck online will be released ",1,0
This game is an easy Obsticle course sort of game.This game is good for anyone aged 8-14. This game is very cheap and is definatly worth the money.This game is extremely addicting and can get you addicted within 20 minuites of playing. This is probably one of the best 79p games out there buy this if you want a game to get you addicted ,1,0
"The only changes since then are rare bug fixes, beauty creams, maps submitted to Scream Fortress & Smissmas, and location fixes. There is very little communication from the development team on the state of the game. Additionally, there is no real confirmation that a new major update will be made again (much less if a "" heavy day ""actually exists). There are rumors that we continue to work with content creators like VNN ... I don't feel like there is a TF2 development team already. A controversial play coordinator unfolded with the competition (almost imbalanced today and hardly anyone plays), before updating the difficult break of December 17, 2015 (That was more or less Gun Mettle 2.0). Two major fixes in the past four years ... Playing TF2 was a magical experience ... dating back to 2014. I love this game and had so much fun. Lift the valve through the trade and the keys. The sad truth is that the golden age of gaming is over. Yes the game is still fun but damn it ... it really deserves a lot better. One of the most played games on Steam today, but I don't care about the lackluster reality of Valve anymore. TF2 didn't start with a lot of history. There was no room for one. But as the updates got more ambitious, we've found the perfect way to explore the world of mercenaries: the comics. Over the years, the comics have spawned auxiliary characters and then assistants of the auxiliary characters. The companies mentioned in passing have grown into three generations of global empires. The game that started out as a handful of guys in a desert shooting each other slowly turned into the most labyrinthine story in Valve history. ",1,0
"Thıs game was love in first sight to me, so far it has been as impressive. Yet there is fun to this game that is deeper that I can't explain, something that have to do with us getting higher up in the dominance hierarchy, I suppose. ",1,1
. ,1,0
"The game is wonderful! I already know her quite a lot, I play nothing about anything! I advise everyone to play it! ",1,0
ok game ,1,0
"The game is fine in multiplayer. However, incomparable in a private lobby with friends. Since the in-game shop, paid content can also be purchased through a playable currency. For this alone there is praise. ",1,0
Best ,1,0
Perfect game ,1,0
This game is really good that you want to quit as soon as you lose mmr ,1,0
Simply the best game :) ,1,0
"No matter how badly the gameplay was, the story still felt like it was coming to an end, but this little gameplay is really flawless, but the story is hellish. Degree. And this is an element that makes me like and dislike, but there are elements that are unique to Megisol, but there are no elements that are like the previous work. In comparison with the series' best masterpiece, Megisol 3, Megisol 3 has a lot of interesting content that can only be seen by playing the story and storage several times. Actually, I didn't think of it well when I was playing because it was a level that I couldn't even have a gag element, but... Speaking of maps, this small open world method allows you to freely roam around a wide map. Adopting the open world is not bad, but this is not a damn wide map to the end, there are two or three moderately wide maps, and it is a way to use these maps. There is no dissatisfaction with this point itself, but the way the map changes is a problem. All of the map changes are made on board the helicopter, but this is impossible to skip. You have to unconditionally waste about a minute while riding the helicopter to the drop zone. If you write it down, you won't feel it, but if you play this game, this process comes to us as hellish and tired. I did list only the shortcomings, but in fact, even if I don't think about all of these things, I have little time to think about anything else because I focus on the gameplay when I play. There is no problem with purchasing even if you look at the game only. You can almost do everything you thought in stealth games. This is a little bit of a side note, but there is a girl who had a little controversy before the release called Quiet. This is the only girl among the guys who are actually sweating in this game. Do it. ",1,0
"""You see the feedback and you are filled with determination"" ",1,0
"I haven't done the required due diligence and just bought the Croteam VR Pack. The Last Hope looks good is very polished, but you are only standing at one place, nothing around really happens. If you don't like movement in games, this is perfect. Otherwise, I'd prefer the other ones in favor of this one. ",1,0
My name is Sam Fisher and i recommend this game ,1,0
would drink soda again ,1,0
love both games omg ,1,0
Simply awesome!!! ,1,0
Beauty ,1,0
the land is flat and i can prove ,1,0
Zhuang Xiaoman is number one in the world!! ,1,0
"Dialogue: -Just Cause 3? -What do you want? -Do you sleep? -Yes. -Wake up. We will optimize. -No, no bugs. -Yes Yes. -I'm no bugs. -Well, let's check it out. End of dialogue. Action: Avalanche Studios slowly filmed its patches. End of action. Dialogue: - Do you like it? - asked Avalanche Studios. -Zaebok.-appreciated Just Cause 3. -What's good. -What do you have there in the patches big? -This is optimization. End of dialogue. Must have, in short. I would like to express special gratitude to fb for the basis for this review. All matches with the original are accidental. ",1,0
"Overclocked is a free to play platformer that is honestly really fun, and well worth your time. It gives me mirrors edge vibes along with mega man. its dash ability really brings some oppurtunity for some really clever and complex levels, and since this gameis relatively new at the moment, try it out before someone decides to cash in on this excellent game ",1,0
a lot of accumulation has been added ,1,0
-Try -Die -Try Again -Die -Try Harder -Die -Try Even Harder -Die -This Is Dark Souls ,1,0
You can build everything very enjoyable and you connect it to the most realistic engines down to the finest detail. ,1,1
"Just Dark Souls nothing more nothing less its a great continuation of these series again we have: -Great Boss Fights (Abyss Watchers,Namless King,Soul of Cinder and more) -Great Soundtrack -Maybe not 4k Graphics but Great looking locations -Again typical for Dark Souls PVP with additonal options in DLC  -And Again its Hard but Fair if you die its because you made a mistake  Now the Bad Things  -Hitboxes sometimes are annoying but very rare -If you try invade someone its for 90% of the time 2v1 or more  For me 9+/10 Better Than Dark Souls 2 and if you like challenge and RPG you must play it. ",1,0
"A game created by Jane Jensen, a wizard of storytelling, with an interesting material that human life is repeated in the flow of history. The animation is not very good and the reaction speed is too slow, but it is an adventure game that I would like to recommend overall. Especially, since the puzzle is very easy, even beginners will be able to access it without difficulty. ",1,0
"It's a decently good game. There's not much to say that isn't already said in the game's store page description; nice graphics, tunes, voice acting, game mechanics, Trading Cards, etc; Sure, I managed to play as all the characters, though unlocking some wasn't easy because at least one involved online matches and barely anyone plays ""Oh...Sir!!"" anymore. 😕 The only real major problem I have with this game are the Achievements regarding putting together certain phrases. The chances of finding the exact lines to make those phrases like ""Your hovercraft is full of eels"", ""Your son died because of your sins!"", ""You still use Windows Vista and never watched Star Wars"" is almost second to none. I tried making ""A duck hunter probably murdered this poor man"", which can only be done at the Lake stage, along with ""Your son died because of your sins!"" using Father as one of the combatants, as a 2-player Couch Mode; over an hour later with dozens of purposely unfinished sentences per round, the required lines for those phrases just never showed up together, leaving me in annoyance and taking away the fun of gameplay. I've got a good mind to use Steam Achievement Manager to acquire those incomplete Achievements not as ""cheating"" but telling the devs to get rid of those specific Achievements altogether. 😒 Also, every Tournament game has the player going through each stage in the same order; Pet Shop, By The Lake, Train Compartment, ER and The Afterlife (with Father as the final boss). While it does kinda make sense how each Scenario leads to the next, I don't think it would've hurt to mix the stages up a bit for each character's Tournament...but that's probably because I played the sequel, which did have that feature...but the opponent was the same each time for the corresponding stage, so I suppose it evens this out between the two games. 🤷🏻‍♂️ Bottom line, ""Oh...Sir!! The Insult Simulator"" IS worth playing...just don't expect to ever complete the Achievements and add another Perfect Game to your Profile's record. 🙄 ",1,0
The most wonderful episode game! ♥ 10/10 ,1,0
nice game ,1,0
I love this game😘 ,1,0
Sisyphus Simulator 2017 or  If a had a digital hammer or  Why the Dickens am I stuck in a kettle (and why do I have a hammer?) ,1,0
Gorgeous visuals. Amazing soundtrack. Straightforward mechanics. Obscure story. Challenging bosses. A stunning world that you're free to explore with hardly any hand holding. Fans of the Soulborne and the original classic Zelda series will love this game. ,1,0
something ,1,0
Like BOTW but good ,1,0
The best multiplayer game ever made. ,1,0
awesome. ,1,0
ok ,1,0
"Is the game beautiful - exactly the game is it - is the same music good - does everybody like it - do I buy the same game - it just deserves the price - exactly you - exactly - do you have the same? - WHAT !!!!!!!!!!! -game. No, I don't play games for kids ",1,0
Nice game ! Love the What if storylines :D I'll recommend the game in a Flash ! ,1,0
The loli gives you a handjob ,1,0
"So, my dear Skyrimushka, your time has come. I would write a serious review, put everything on the shelves, tell about all the pros and cons, but why, if tens of thousands of people have done it before me. Yes, and it would not be a completely objective review, because Skyrim is my love forever, I would just praise it and that's it. Well, in general, so that you know: Skyrim is like Russia: moving from, for example, Markart to Winterhold, is the same as flying from Sochi to Murmansk. Skyrim is like the USSR: the country is divided into several regions, each with its own rules and people with different values, and so on. (I hate to sound like a racist, but in every region the creatures look different). Skyrim is like the Lord of the Rings: the orcs are still bad, no matter what they did (Well, Windhelm is an exception, the Dunmer are hated there). Skyrim is like MINECRAFT: also my love and life, only the world is not in cubes. Skyrim is FUS RO DAH !!! 100000/100 ",1,0
"great game,i'll play hitman 3 ",1,0
This is probably the best thing that I've ever gotten in a Humble Bundle. Not a lot of games out there that focus on just being silly and fun. ,1,0
"Great game, try get a group to play this with. Very enjoyable. ",1,1
It's easy to move with gun play. The game is very interesting. ,1,0
(Review text hidden) ,1,0
top ,1,0
mmm tasty points yes ,1,0
One of the best COD's i guess it's better than Cod Mw3 to be honest. ,1,0
nice story and gameplay ,1,0
This must be the cheapest entertainment :) ,1,0
The Best Trucker Simulator In The World ! I LUV THIS GAME !!!! ,1,0
BEST GAME EVER; BEST MOBA GAME EVER; THIS IS THE GAME OF THE REVOLUTION IN GAME TECHNOLOGY ,1,0
10/10 Would Load again. ,1,1
My childhood game! I'm still playing it! ,1,0
Game is nice but lacks lots of features. ,1,1
"The game is interesting, but now there are a lot of cheaters. ",1,0
love it ,1,0
"There is not much to describe Like being in a cartoon If you are a fan of this cartoon, buy it. The full price will not be disappointed. ",1,0
10 copies of the same name from Russian localizers out of 10 ,1,0
"Great game, you can play it all day long! Making hats, playing with them Dying of nerds since 400 hours! You with a huge gauss cannon, and they kill you in the face from a stone! 10 out of 10, Quack-Quack ",1,0
"It's free now, thanks!)) And then we were going to buy with friends. In short, this game is similar to Mafia. You need to play 3-4 parties in this game and then the game will seem to you something different, and you will be sucked in. There is a profile pumping in it, which is of course interesting. - In one game, I was stupidly chilling, and I was killing people who turned out to be monsters in the end. 9/10 ",1,0
I beat it so it's good. ,1,0
"It is a game with a visual aesthetic of minecraft but nothing similar in everything else. Missions, dungeons, clans and an extreme addiction that scares. The game as soon as you have played a few hours it becomes repetitive but in the long run and with friends the life of the game is unlimited and the desire to get a better team makes you lose track of time and stay for hours. Pegas: at certain times of the day it is impossible to play because of the brutal lag that takes away your desire to play. 100% recommended. If you still don't have it, what are you doing still reading me, go get addicted now. ",1,0
Just the right price for the sale price ,1,0
you can if you have 50 euros in steam you can then pay ,1,0
"A great game with an innovative concept, being a ball in a pinball. It is also a very good game for tryhard with several hidden secrets to get more medals. I highly recommend it to those who have doubts ",1,0
GOTS 2019 ,1,0
"After the many patches and issues at launch does rome 2 stand up to its older brother shogun 2? The short answer is yes, and no. If your a hardcore strategy fan, or just love controlling mass armies and sieging cities then it's definetly worth a look. But if your new to the Total War franchise then i would suggest starting at Shogun 2. It had many issues at launch and still some today, but it's still a ton of fun and I will be playing it for weeks. 81/100   81%   Great, but still has issues. ",1,0
"Well, sho say, the game is good, but there is a problem with cheaters)) ",1,0
Very great prologue! Definitely enough anticipation for the main game and the story :) ,1,0
"Feel like Luiz, spread the woodpecker trash in this game, where your goal is to get dirty wherever you go ",1,0
"Like the original Invaders but with better visuals and some dynamics like leveling up and game modes.  -Easy to complete 100% achievements, I did it in about 4 hours. ",1,0
10/10 ,1,0
Design your waifu and die by PvP nerds with gear 100x better than yours. 10/10 ,1,0
Super fun and good for in between. A must buy for the price. ,1,1
"Tip top, you can treat yourself! In the sense. Gotta go brother. Oh and don't buy the Starter Edition unless you want to save 50645636546436 years on a new operator. Bye <3 ",1,0
Chrono Trigger all over again! You can't go wrong with this game 10/10 so far... ,1,0
good game if you're into medieval tavern and period strategy/tycoon kind of game. ,1,0
good game ,1,0
"I haven't been able to review the game right now, but the only drawback is that it requires a very good system. I will examine it better when I play other than that. ",1,0
It's cool. It has swords and rainbows. ,1,0
"I think the game is very successful! only the bugs upset me a little at the moment. For example, I have the problem that when I go to sleep in my hiding place and the game should be saved, that when I close the forest and open it again, I get to exactly where I was last, but is missing everything collected in my inventory and I'm hungry;) ",1,1
"WWP is everyone's favorite Worms Armageddon, to which more content was added. As for the re-release: -Low resolution in the menu was removed (many people complain about it in the reviews) -Nice redesigned graphics -Improved sounds -Multiplayer is not the most convenient, because. you have to play on pre-configured servers, but if you want, you can create and completely customize the game yourself, but for this you have to tinker with IP, ala 00s. Nowadays it all looks very gemorno. -15 Achievements, most of them are very simple -Gamepad support What I want to say in the end, if you want to play TRU worms, then take either WWP or Worms Armageddon. The games do not differ much, the price is the same. WWP Remastered only has an improved screen resolution and achievements. The rating of the reissue is 7/10, lowered the rating due to the multiplayer and some brakes (on the loading screen there is lag, wormnet jams, trivial, but not a pleasant impression is created). ",1,0
"Cars and Soccer, both epic ",1,0
"Io is best girl, Io is always with you, don't forget Io. ",1,0
"Amazing game,Diablo 3 mixed with fable's graphics MUST BUY!! ",1,0
A fun game I highly recommend ,1,0
"An incredible game and very well done, so many events to do in addition to missions leave the game still complete and very well done, an affection that the rockstar had that cannot be explained, nowadays all this has been lost. ",1,0
A good game is cool ,1,0
---{Graphics}--- ☐ You forget what reality is ☐ Beautiful ☑Good ☐ Decent ☐ Bad ☐ Don't look too long at it ☐ Paint.exe ---{Gameplay}--- ☐ Very good ☑ Good ☐ It's just gameplay ☐ Mehh ☐ Starring at walls is better ☐ Just don't ---{Audio}--- ☐ Eargasm ☑ Very good ☐ Good ☐ Not too bad ☐ Bad ☐ Earrape ---{Audience}--- ☐ Kids ☑ Teens ☑ Adults ☐ Human ---{PC Requirements}--- ☐ Check if you can run paint ☐ Potato ☐ Decent ☑ Fast ☐ Rich boiiiiii ☐ Ask NASA if they have a spare computer ---{Difficulity}--- ☐ Just press 'A' ☐ Easy ☐ Significant brain usage ☑ Easy to learn / Hard to master ☐ Difficult ☐ Dark Souls ---{Grind}--- ☐ Nothing to grind ☐ Only if u care about leaderboards/ranks ☐ Isnt necessary to progress ☐ Average grind level ☑ Too much grind ☐ You'll need a second live for grinding ---{Game Time}--- ☐ Long enough for a cup of coffee ☐ Short ☐ Average ☐ Long ☑ To infinity and beyond ---{Price}--- ☐ It's free! ☑ Worth the price ☐ If u have some spare money left ☐ Not recommended ☐ You could also just burn your money ---{Bugs}--- ☐ Never heard of ☑ Minor bugs ☐ Can get annoying ☐ ARK: Survival Evolved ☐ The game itself is a big terrarium for bugs ,1,0
Gordon Freeman !!!!!!!!!!!!!!!!!!!!!!!!! zd ,1,0
BEST GAME EVER 100% FUN OMGGGGGGGGG I LIKE THIS GAME THIS GAME ITS AWESOME ,1,0
cool ,1,0
How fun it is to re-pass this masterpiece. Playing with the soul. ,1,0
"The game ends and there are no words to describe this work of art, I dare to say that it is almost a different game either because of its beautiful settings (Xen) and that magnificent soundtrack that occurs at the precise moments. It is one of these few cases where a remake totally surpasses the original game, delighted to have finished this great game. ",1,1
"It is played to pass time in between. For example, let me say it is not played for 2 days in a row. Nice but not long term. ",1,0
Had a great time. Never played it before. So the camera angles seemed an odd choice at first but that became an enticing and defining feature because I've never played anything like that. Lots of fun on hardest difficulty. !! ,1,0
"Brother, You Must Be Maniac To give a negative game to such a game, you thought and wrote the game as graphics and sound details. Look at the fun in a game. Knight Online, which has ravaged the players like crazy since its release, some people came to the server, 500 people are expected to enter the game. Waiting If You Download Minutes. Ehm Ehm Anyway 1-Server Added and 3 Servers Added 2-You Can Start With A Friend And Do The Same Tasks Like Co-Op At The Same Time Because There Is A Party Event 3-A New Character Has Arrived For The Lovers Of Different Characters (I Didn't Try It) 4-In Ts3 At, Heal, Heal '' Action You Can Break From Laughing 5-You Will Have Fun Moments While Cutting With Compelling Bosses 6-If I Have 45 Level In A Day (8 Hours) 7-You Are Traveling Like Fredoom Reis After You Are 40. Falling Apple Event Or You Make Any Kind Of Money Earning 9-Afk You Can Take It When You Have Experince By Pressing the <c> Key When You Renew Can-Mana So You Can Skip Level Even When You Are A Small Level 10-Chaos Chaos Very Very Enjoyable You Can Throw It Remotely By Choosing Like I Forgot Mage Field Explosions Shakes So The Effects Are Good I Just gave You 11 Reasons To Play The Game. eri 30-40 I would do it for now, I recommend it, I recommend it. Play. If you don't understand, you will be bored. If you understand, you will not be bored anyway: =) ",1,0
briefly about the game - can you ask a stupid question? -no! -can you find out what year it is? -no! -can I find out how to get out of here? -Are you silly? Of course not ! ,1,0
good ,1,0
"Every day, I imagine a future where I can be with you In my hand is a pen that will write a poem of me and you The ink flows down into a dark puddle Just move your hand - write the into his heart! But in this world of infinite choices What will it take just to find that special day? The game doesn't look like the games I've played. But at first it seemed to me that this was an ordinary game, in which everything was terribly primitive, until the endings. The developers have grown old, like them for that. ",1,0
shit ,1,0
I love Trove it's my 3rd most played game. ,1,0
One of the best quests ever since I played them. ,1,0
"To be honest, I don't know what to write in the review, but I just want to say a few words. This is one of my first long visual novels I read. (before that there were Zero Escape and Danganronpa - they can be called novels to some extent). The games above kept me on my toes throughout the gameplay (if you can call it gameplay), and Chaos; Child is no exception. Strange murders in Shibuya, investigations, Gigalomaniacs (espers in my understanding) are interesting to watch. But it's just as interesting to watch our protagonist grow. From a schoolboy who doesn't care about everyone, ""if only they don't talk to me, damn wrong-siders"", at the end we can observe a guy who, it turns out, has feelings, he is not indifferent to his family (children from an orphanage, who live in a hostel). Alas, the realization of all this came at critical moments when it was not possible to fix something. Yes, I will remember Takuru for a long time. For me, this is an unconventional character. I am sure that I am wrong, and others will say otherwise. Other characters are also interesting in their own way. The stories of each of them can be found in their root. I especially remember: Serika, Hinamura, Yuki, Nono Honestly, I wanted to write a review after watching the anime adaptation, but could not resist. Although I haven't watched the anime to the end, I can say: if you are interested in the Chaos universe, go read the novel. In general, the novel left behind a lot of emotions and a reason to think about some things. I recommend to review. (Songs of Ito Kanako - one love <3) ",1,0
"Cool, fashionable, positive, youthful game ",1,0
yes ,1,0
"indie game, cool concept and, a very nice gameplay enjoyed thoroughly ! ",1,0
"Must buy if you love FPS games! This game is all about personal progression, since it comes with a high learning curve, it's not about unlocking some stupid grip or scope for your gun. It's about you, that has to learn. The game is updated almost once a week with new features and content, Match Making is great when you are playing with friends. The real game for people that love to play competitively, with a team or just solo. There are also casual game modes available for the people that don't like to play competitively, such as Arms Race, Deathmatch, Hostage and Defusual missions which can be played on casual style, or mostly known as public or community servers. These modes are great to learn the game, and improve your play. ",1,0
good ,1,0
IT IS SO COOL I LIKE SO ♥♥♥♥ BAD ,1,0
The best visual novel game ,1,0
Remember the old Red Crucible 2? ,1,0
"In hell, it is heaven ",1,0
Cracktorio ,1,1
"Not a bad indie platformer at a nice price. By the way, the drawing of the main character and the soundtrack to the game somehow reminded School 13) In principle, it's worth its money. Especially for those who like to receive 100% achievements ",1,0
"Game is hard in the start, but its just getting started... game is good this is the REAL DEAL ",1,0
Solid game mechanics that gives the game an edge over run and gun multiplayer shooters. Very high skill ceiling with a good amount of game modes to give new players a feel for the game while not being overly competitive away from ranked match making. 10/10 ,1,0
"Although it is an easy game to control, the graphics are designed not to tire your computer, so everyone can play easily. ",1,0
Madonaaa game ... All Extremely positive! ,1,0
Powerful! ,1,0
Very funny game to play with your friend's. ,1,0
i like the style and all BUT there is ONE con: the duplicants often kill themselves in tiles...  last round: 1. build a good home for them 2. duplicants dont understand what a toilet is and pee anywhere 3. 2 duplicants fail at building a floor 4. duplicants suffocate 5. IM OUT SUCK IT I HATE IT tomorrow: ima play it again ,1,1
sa-mi bag pola ,1,0
Ugh~ It's cheap~ ,1,0
"If you gouge, fly in If you hog, fly in If an offline raider, fly in If you fuck a bitch quickly buy ",1,0
Super fun and never ending things to do. Absoultly love this game.  Has a few gliches here and there but haven't found any of them to be game breaking. If your looking for an open world game and looking to get the most out of your money I would highly recomend this one. ,1,0
"Nice dynamics of battles, creative finishing moves and super techniques, plot videos that are better than other films, good, correct Mortal Kombat ",1,0
Boom Boom. ,1,0
Fun when played coop ,1,0
rpas ,1,0
